,Unnamed: 0,chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
527,527,2014-01-28 18:00:22.367000000,2014-01-28 23:00:22.367000000,8,22,4096,60.038,0.0,24755.850080000004,74.00895839704845,24819.93697,-46.0715363064695,24911.489670000003,-166.17494932179267,0,0,0,0,0,0,416.56160000000006,25.129928894437903,444.48496000000006,-91.88524160513012,459.59104,144.08742631949943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,528,2014-01-28 18:00:22.383000000,2014-01-28 23:00:22.383000000,8,22,4096,60.04,0.002,24755.850080000004,74.24960067100339,24819.93697,-45.84235318841717,24911.489670000003,-165.9343070478377,0,0,0,0,0,0,417.47712,25.45651483766248,444.0272000000001,-91.67324722093171,459.13328,144.43693057452924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,529,2014-01-28 18:00:22.400000000,2014-01-28 23:00:22.400000000,8,22,4096,60.041,0.001,24755.850080000004,74.49597252290965,24819.93697,-45.5902517585596,24911.489670000003,-165.68220561798017,0,0,0,0,0,0,415.18832,25.5367289289808,442.19616,-91.48417114853856,457.7600000000001,144.51714466584755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,530,2014-01-28 18:00:22.417000000,2014-01-28 23:00:22.417000000,8,22,4096,60.041,0.0,24755.850080000004,74.7480739527672,24819.93697,-45.35533906255597,24902.334400000003,-165.45302249992784,0,0,0,0,0,0,415.18832,25.794559936789664,441.28064000000006,-91.27217676434014,456.84448,144.8380010311208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,531,2014-01-28 18:00:22.433000000,2014-01-28 23:00:22.433000000,8,22,4096,60.041,0.0,24755.850080000004,74.98871622672215,24819.93697,-45.11469678860102,24911.489670000003,-165.21238022597288,0,0,0,0,0,0,412.89952000000005,26.018013476890683,440.82288000000005,-90.99142744472604,456.38672,144.89529681063388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,2014-01-28 18:00:22.450000000,2014-01-28 23:00:22.450000000,8,22,4096,60.041,0.0,24755.850080000004,75.2293585006771,24819.93697,-44.8855136705487,24911.489670000003,-164.97173795201795,0,0,0,0,0,0,415.18832,26.396165621677028,441.28064000000006,-90.80235137233286,455.92896,145.36512220264115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,2014-01-28 18:00:22.467000000,2014-01-28 23:00:22.467000000,8,22,4096,60.039,-0.002,24755.850080000004,75.44708246282681,24819.93697,-44.64487139659375,24911.489670000003,-164.731095678063,0,0,0,0,0,0,416.56160000000006,26.527945914557115,441.7384,-90.50441331886483,458.21776000000006,145.70889687971967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,2014-01-28 18:00:22.483000000,2014-01-28 23:00:22.483000000,8,22,4096,60.038,-0.001,24755.850080000004,75.68772473678175,24819.93697,-44.4042291226388,24911.489670000003,-164.50191256001065,0,0,0,0,0,0,418.8504,26.888909325489536,443.56944,-90.2007456874455,460.0488,146.11569691426254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,2014-01-28 18:00:22.500000000,2014-01-28 23:00:22.500000000,8,22,4096,60.041,0.003,24755.850080000004,75.93982616663932,24819.93697,-44.15212769278124,24911.489670000003,-164.26127028605572,0,0,0,0,0,0,418.39264,27.146740333298407,444.48496000000006,-89.9142667898801,460.50656,146.23601805124002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,536,2014-01-28 18:00:22.517000000,2014-01-28 23:00:22.517000000,8,22,4096,60.041,0.0,24755.850080000004,76.17473886264294,24819.93697,-43.9229445747289,24911.489670000003,-164.01489843414947,0,0,0,0,0,0,417.47712,27.32435724978896,443.56944,-89.81113438675656,459.13328,146.3162321425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,537,2014-01-28 18:00:22.533000000,2014-01-28 23:00:22.533000000,8,22,4096,60.04,-0.001,24755.850080000004,76.4153811365979,24829.09224,-43.67084314487136,24911.489670000003,-163.7742561601945,0,0,0,0,0,0,416.56160000000006,27.524892478084748,443.56944,-89.5017371773859,459.13328,146.5053082149515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,2014-01-28 18:00:22.550000000,2014-01-28 23:00:22.550000000,8,22,4096,60.04,0.0,24755.850080000004,76.65602341055283,24819.93697,-43.44166002681902,24902.334400000003,-163.53361388623958,0,0,0,0,0,0,415.64608,27.725427706380536,442.19616,-89.39287519631104,457.30224,146.74595048890646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,539,2014-01-28 18:00:22.567000000,2014-01-28 23:00:22.567000000,8,22,4096,60.036,-0.004,24755.850080000004,76.86801779475125,24819.93697,-43.223936064669296,24911.489670000003,-163.32161950204116,0,0,0,0,0,0,417.93488,28.126498162972112,444.48496000000006,-89.05483009718385,459.13328,147.1298322116441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,540,2014-01-28 18:00:22.583000000,2014-01-28 23:00:22.583000000,8,22,4096,60.037,0.001,24755.850080000004,77.1086600687062,24819.93697,-42.98329379071436,24911.489670000003,-163.0752476501349,0,0,0,0,0,0,416.56160000000006,28.286926345608745,443.11168,-88.9516976940603,457.7600000000001,147.2100463029624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,541,2014-01-28 18:00:22.600000000,2014-01-28 23:00:22.600000000,8,22,4096,60.04,0.003,24755.850080000004,77.33784318675853,24819.93697,-42.742651516759416,24911.489670000003,-162.8403349541313,0,0,0,0,0,0,415.18832,28.49892072980715,443.56944,-88.56208639337135,458.21776000000006,147.3360970178912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,542,2014-01-28 18:00:22.617000000,2014-01-28 23:00:22.617000000,8,22,4096,60.04,0.0,24755.850080000004,77.57848546071345,24819.93697,-42.51346839870708,24911.489670000003,-162.61115183607896,0,0,0,0,0,0,413.35728000000006,28.567675665222847,440.82288000000005,-88.42457652253995,456.38672,147.48506604462523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,2014-01-28 18:00:22.633000000,2014-01-28 23:00:22.633000000,8,22,4096,60.039,-0.001,24755.850080000004,77.80766857876581,24819.93697,-42.28428528065476,24911.489670000003,-162.38196871802663,0,0,0,0,0,0,412.89952000000005,28.86561371869088,440.3651200000001,-88.17247509268239,455.4712,147.8173815658011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,544,2014-01-28 18:00:22.650000000,2014-01-28 23:00:22.650000000,8,22,4096,60.038,-0.001,24755.850080000004,78.04831085272073,24819.93697,-42.05510216260242,24902.334400000003,-162.1527855999743,0,0,0,0,0,0,416.1038400000001,29.169281350110207,441.28064000000006,-87.93183281872744,457.30224,148.25855906805182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,545,2014-01-28 18:00:22.667000000,2014-01-28 23:00:22.667000000,8,22,4096,60.038,0.0,24755.850080000004,78.26603481487045,24819.93697,-41.82018946659879,24911.489670000003,-161.92360248192196,0,0,0,0,0,0,416.56160000000006,29.46721940357824,442.65392,-87.64535392116201,458.21776000000006,148.48774218610416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,2014-01-28 18:00:22.683000000,2014-01-28 23:00:22.683000000,8,22,4096,60.038,0.0,24755.850080000004,78.49521793292278,24819.93697,-41.59100634854646,24911.489670000003,-161.69441936386963,0,0,0,0,0,0,417.47712,29.696402521630567,443.11168,-87.36460460154792,459.13328,148.76849150571826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,2014-01-28 18:00:22.700000000,2014-01-28 23:00:22.700000000,8,22,4096,60.04,0.002,24755.850080000004,78.73586020687773,24819.93697,-41.35036407459152,24911.489670000003,-161.46523624581727,0,0,0,0,0,0,417.47712,29.93704479558552,444.48496000000006,-86.9921820347129,460.50656,149.0091337796732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,548,2014-01-28 18:00:22.717000000,2014-01-28 23:00:22.717000000,8,22,4096,60.041,0.001,24755.850080000004,78.98796163673529,24819.93697,-41.11545137858788,24902.334400000003,-161.22459397186236,0,0,0,0,0,0,417.93488,30.12612086797869,443.56944,-86.84321300797886,460.50656,149.2956126772386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,2014-01-28 18:00:22.733000000,2014-01-28 23:00:22.733000000,8,22,4096,60.039,-0.002,24755.850080000004,79.21714475478761,24819.93697,-40.87480910463293,24911.489670000003,-160.9724925420048,0,0,0,0,0,0,415.18832,30.29800820651793,442.65392,-86.65413693558571,458.21776000000006,149.2153985859203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,2014-01-28 18:00:22.750000000,2014-01-28 23:00:22.750000000,8,22,4096,60.039,0.0,24755.850080000004,79.45778702874257,24819.93697,-40.645625986580605,24902.334400000003,-160.74330942395247,0,0,0,0,0,0,415.18832,30.54438005842419,442.19616,-86.50516790885169,457.7600000000001,149.50760706143703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,2014-01-28 18:00:22.767000000,2014-01-28 23:00:22.767000000,8,22,4096,60.039,0.0,24755.850080000004,79.68697014679489,24819.93697,-40.40498371262566,24911.489670000003,-160.5026671499975,0,0,0,0,0,0,415.18832,30.67616035130428,441.28064000000006,-86.26452563489676,457.7600000000001,149.78835638105113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,552,2014-01-28 18:00:22.783000000,2014-01-28 23:00:22.783000000,8,22,4096,60.041,0.002,24755.850080000004,79.93907157665247,24819.93697,-40.16434143867071,24911.489670000003,-160.26202487604257,0,0,0,0,0,0,415.64608,30.956909670918385,441.28064000000006,-86.00096504913658,457.7600000000001,150.09775359042175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,553,2014-01-28 18:00:22.800000000,2014-01-28 23:00:22.800000000,8,22,4096,60.041,0.0,24755.850080000004,80.17971385060741,24819.93697,-39.91224000881315,24911.489670000003,-160.02138260208764,0,0,0,0,0,0,416.1038400000001,31.077230807895848,441.28064000000006,-85.7316748854251,459.13328,150.36704375413325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,2014-01-28 18:00:22.817000000,2014-01-28 23:00:22.817000000,8,22,4096,60.04,-0.001,24737.53954,80.40889696865973,24819.93697,-39.69451604666344,24902.334400000003,-159.8036586399379,0,0,0,0,0,0,417.01936,31.386628017266496,442.19616,-85.46238472171359,459.59104,150.6649818076013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,2014-01-28 18:00:22.833000000,2014-01-28 23:00:22.833000000,8,22,4096,60.039,-0.001,24755.850080000004,80.6495392426147,24829.09224,-39.45387377270849,24911.489670000003,-159.56301636598295,0,0,0,0,0,0,414.2728,31.50694915424397,440.82288000000005,-85.3248748508822,457.7600000000001,150.6191451839908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,556,2014-01-28 18:00:22.850000000,2014-01-28 23:00:22.850000000,8,22,4096,60.038,-0.001,24755.850080000004,80.87872236066701,24819.93697,-39.22469065465616,24902.334400000003,-159.3109149361254,0,0,0,0,0,0,415.64608,31.85645340927377,440.82288000000005,-85.11288046668379,457.7600000000001,151.06605226419285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,2014-01-28 18:00:22.867000000,2014-01-28 23:00:22.867000000,8,22,4096,60.038,0.0,24755.850080000004,81.10790547871935,24819.93697,-38.99550753660383,24902.334400000003,-159.08173181807308,0,0,0,0,0,0,417.01936,32.16585061864442,443.56944,-84.72326916599484,460.0488,151.27804664839127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,558,2014-01-28 18:00:22.883000000,2014-01-28 23:00:22.883000000,8,22,4096,60.04,0.002,24737.53954,81.33708859677166,24819.93697,-38.754865262648885,24902.334400000003,-158.86400785592338,0,0,0,0,0,0,418.39264,32.24606470996273,443.11168,-84.55138182745559,460.96432,151.63901005932368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,559,2014-01-28 18:00:22.900000000,2014-01-28 23:00:22.900000000,8,22,4096,60.04,0.0,24737.53954,81.566271714824,24819.93697,-38.52568214459656,24902.334400000003,-158.63482473787104,0,0,0,0,0,0,417.93488,32.57838023113861,444.48496000000006,-84.23052546218234,461.87984000000006,151.719224150642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,560,2014-01-28 18:00:22.917000000,2014-01-28 23:00:22.917000000,8,22,4096,60.039,-0.001,24737.53954,81.80691398877894,24819.93697,-38.29076944859292,24902.334400000003,-158.4056416198187,0,0,0,0,0,0,417.01936,32.68724221221347,442.65392,-84.17322968266924,460.0488,151.88538191122993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,2014-01-28 18:00:22.933000000,2014-01-28 23:00:22.933000000,8,22,4096,60.037,-0.002,24737.53954,82.04755626273389,24819.93697,-38.06158633054059,24902.334400000003,-158.17072892381506,0,0,0,0,0,0,416.56160000000006,33.01955773338934,444.48496000000006,-83.77215922607766,461.4220800000001,152.0687284056718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562,2014-01-28 18:00:22.950000000,2014-01-28 23:00:22.950000000,8,22,4096,60.038,0.001,24737.53954,82.25955064693228,24810.781700000003,-37.84386236839087,24893.17913,-157.94154580576273,0,0,0,0,0,0,415.18832,33.03674646724327,440.82288000000005,-83.82372542763945,457.7600000000001,152.24634532216237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,563,2014-01-28 18:00:22.967000000,2014-01-28 23:00:22.967000000,8,22,4096,60.038,0.0,24737.53954,82.49446334293593,24810.781700000003,-37.603220094435926,24893.17913,-157.7009035318078,0,0,0,0,0,0,415.18832,33.30603663095476,442.19616,-83.31379298997301,460.0488,152.49844675201993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,564,2014-01-28 18:00:22.983000000,2014-01-28 23:00:22.983000000,8,22,4096,60.038,0.0,24728.38427,82.72937603893955,24801.62643,-37.3740369763836,24884.02386,-157.47172041375546,0,0,0,0,0,0,414.2728,33.34614367661391,439.4496,-83.22211974275208,458.67552000000006,152.73908902597486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,565,2014-01-28 18:00:23,2014-01-28 23:00:23,8,22,4096,60.038,0.0,24719.229000000003,82.94710000108928,24801.62643,-37.14485385833128,24884.02386,-157.26545560750836,0,0,0,0,0,0,414.73056,33.76440286705942,441.28064000000006,-82.84396759796573,460.0488,153.01983834558897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,566,2014-01-28 18:00:23.017000000,2014-01-28 23:00:23.017000000,8,22,4096,59.993,-0.045,24719.229000000003,82.71791688303696,24801.62643,-37.38549613228622,24884.02386,-157.4946387255607,0,0,0,0,0,0,414.73056,33.39770987817569,439.4496,-83.26222678841124,458.21776000000006,152.8250326952445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,2014-01-28 18:00:23.033000000,2014-01-28 23:00:23.033000000,8,22,4096,60.0,0.007,24719.229000000003,82.92991126723534,24801.62643,-37.18496090399042,24874.86859,-157.2941034972649,0,0,0,0,0,0,419.30816,33.85607611428035,443.56944,-82.84396759796573,462.33760000000007,153.33496513291092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,568,2014-01-28 18:00:23.050000000,2014-01-28 23:00:23.050000000,8,22,4096,60.039,0.039,24719.229000000003,83.13617607348246,24792.47116,-36.96150736388941,24874.86859,-157.06492037921257,0,0,0,0,0,0,418.8504,33.9649380953552,442.65392,-82.72364646098825,461.87984000000006,153.4552862698884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,569,2014-01-28 18:00:23.067000000,2014-01-28 23:00:23.067000000,8,22,4096,60.033,-0.006,24710.073730000004,83.3596296135835,24792.47116,-36.73232424583708,24874.86859,-156.84146683911155,0,0,0,0,0,0,419.30816,34.239957837018,443.56944,-82.38560136186108,463.25312,153.7360355895025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,570,2014-01-28 18:00:23.083000000,2014-01-28 23:00:23.083000000,8,22,4096,60.041,0.008,24710.073730000004,83.60600146548973,24792.47116,-36.49168197188213,24865.713320000003,-156.6008245651566,0,0,0,0,0,0,417.01936,34.285794460628466,441.28064000000006,-82.29392811464012,460.96432,153.81624968082082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,2014-01-28 18:00:23.100000000,2014-01-28 23:00:23.100000000,8,22,4096,60.039,-0.002,24710.073730000004,83.82945500559073,24792.47116,-36.28541716563504,24865.713320000003,-156.40028933686082,0,0,0,0,0,0,420.68144,34.67540576131742,444.0272000000001,-81.86420976829203,464.6264000000001,154.2975342287307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,572,2014-01-28 18:00:23.117000000,2014-01-28 23:00:23.117000000,8,22,4096,60.037,-0.002,24710.073730000004,84.04717896774046,24783.31589,-36.0505044696314,24865.713320000003,-156.16537664085718,0,0,0,0,0,0,418.39264,34.795726898294895,442.65392,-81.78399567697372,462.33760000000007,154.31472296258465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,2014-01-28 18:00:23.133000000,2014-01-28 23:00:23.133000000,8,22,4096,60.036,-0.001,24710.073730000004,84.26490292989017,24783.31589,-35.83278050748169,24865.713320000003,-155.94192310075616,0,0,0,0,0,0,418.8504,35.156690309227315,442.65392,-81.55481255892137,462.33760000000007,154.6470384837605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,2014-01-28 18:00:23.150000000,2014-01-28 23:00:23.150000000,8,22,4096,60.037,0.001,24700.91846,84.4998156258938,24783.31589,-35.60359738942936,24865.713320000003,-155.71273998270382,0,0,0,0,0,0,417.93488,35.16814946512993,440.82288000000005,-81.41157311013868,460.96432,154.8361145561537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,2014-01-28 18:00:23.167000000,2014-01-28 23:00:23.167000000,8,22,4096,60.037,0.0,24700.91846,84.71753958804352,24783.31589,-35.380143849328334,24865.713320000003,-155.49501602055412,0,0,0,0,0,0,420.68144,35.65516359099113,443.56944,-81.03342096535233,463.25312,155.26583290250178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,2014-01-28 18:00:23.183000000,2014-01-28 23:00:23.183000000,8,22,4096,60.038,0.001,24700.91846,84.95818186199848,24774.16062,-35.1452311533247,24856.558050000003,-155.2543737465992,0,0,0,0,0,0,415.64608,35.65516359099113,439.4496,-80.96466602993662,459.13328,155.2085371229887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,2014-01-28 18:00:23.200000000,2014-01-28 23:00:23.200000000,8,22,4096,60.039,0.001,24691.76319,85.17590582414819,24783.31589,-34.921777613223675,24856.558050000003,-155.04237936240077,0,0,0,0,0,0,418.8504,36.17655518456018,443.11168,-80.51202937178329,461.87984000000006,155.65544420319074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,2014-01-28 18:00:23.217000000,2014-01-28 23:00:23.217000000,8,22,4096,60.037,-0.002,24700.91846,85.4050889422005,24774.16062,-34.69259449517135,24856.558050000003,-154.81319624434843,0,0,0,0,0,0,418.8504,36.325524211294194,441.7384,-80.42035612456233,460.96432,155.90754563304833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,579,2014-01-28 18:00:23.233000000,2014-01-28 23:00:23.233000000,8,22,4096,60.037,0.0,24691.76319,85.62854248230154,24774.16062,-34.47487053302164,24856.558050000003,-154.59547228219873,0,0,0,0,0,0,420.68144,36.63492142066484,443.11168,-80.15106596085086,462.33760000000007,156.2398611542242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,580,2014-01-28 18:00:23.250000000,2014-01-28 23:00:23.250000000,8,22,4096,60.037,0.0,24691.76319,85.84626644445123,24774.16062,-34.25141699292062,24856.558050000003,-154.3548300082438,0,0,0,0,0,0,422.05472,36.8182679151067,443.56944,-79.95053073255508,463.71088,156.5779062533514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,581,2014-01-28 18:00:23.267000000,2014-01-28 23:00:23.267000000,8,22,4096,60.039,0.002,24691.76319,86.07544956250358,24774.16062,-34.01077471896567,24856.558050000003,-154.13137646814278,0,0,0,0,0,0,423.88576000000006,37.21933837169828,446.316,-79.6239447893305,465.54192000000006,156.83573726116026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,582,2014-01-28 18:00:23.283000000,2014-01-28 23:00:23.283000000,8,22,4096,60.041,0.002,24691.76319,86.32755099236115,24774.16062,-33.770132445010724,24856.558050000003,-153.8907341941878,0,0,0,0,0,0,421.59696,37.167772170136494,442.19616,-79.55518985391481,462.79536,157.0190837556021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,2014-01-28 18:00:23.300000000,2014-01-28 23:00:23.300000000,8,22,4096,60.041,0.0,24691.76319,86.55673411041347,24774.16062,-33.535219749007084,24856.558050000003,-153.66155107613548,0,0,0,0,0,0,422.9702400000001,37.54592431492285,443.56944,-79.2114151768363,464.16864,157.39723590038847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,2014-01-28 18:00:23.317000000,2014-01-28 23:00:23.317000000,8,22,4096,60.04,-0.001,24691.76319,86.79737638436842,24774.16062,-33.29457747505214,24856.558050000003,-153.41517922422923,0,0,0,0,0,0,420.22368000000006,37.654786295997695,440.82288000000005,-79.131201085518,460.96432,157.46026125785284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,2014-01-28 18:00:23.333000000,2014-01-28 23:00:23.333000000,8,22,4096,60.04,0.0,24691.76319,87.03801865832337,24774.16062,-33.06539435699981,24856.558050000003,-153.1745369502743,0,0,0,0,0,0,421.1392,38.02720886283274,442.19616,-78.79315598639081,461.87984000000006,157.76965846722348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,2014-01-28 18:00:23.350000000,2014-01-28 23:00:23.350000000,8,22,4096,60.04,0.0,24691.76319,87.29012008818093,24774.16062,-32.81329292714225,24856.558050000003,-152.92243552041674,0,0,0,0,0,0,419.30816,38.187637045469366,439.4496,-78.6327278037542,459.59104,157.9873824293732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,2014-01-28 18:00:23.367000000,2014-01-28 23:00:23.367000000,8,22,4096,60.039,-0.001,24691.76319,87.51930320623325,24774.16062,-32.5726506531873,24856.558050000003,-152.704711558267,0,0,0,0,0,0,422.05472,38.537141300499165,441.7384,-78.22019819125998,462.33760000000007,158.4801261331857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,2014-01-28 18:00:23.383000000,2014-01-28 23:00:23.383000000,8,22,4096,60.039,0.0,24691.76319,87.76567505813951,24774.16062,-32.33200837923236,24856.558050000003,-152.45261012840945,0,0,0,0,0,0,419.30816,38.789242730356726,441.7384,-78.00247422911028,460.96432,158.42855993162394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,2014-01-28 18:00:23.400000000,2014-01-28 23:00:23.400000000,8,22,4096,60.04,0.001,24691.76319,87.99485817619184,24774.16062,-32.10282526118003,24856.558050000003,-152.2234270103571,0,0,0,0,0,0,420.68144,39.178854031045695,443.56944,-77.69307701973963,462.33760000000007,158.75514587484847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
