index,magnitude,phase_angle,is_predicted
5223,24856.55859375,-15.72196165796713,False
5224,24865.712890625,-15.383916812922982,False
5225,24856.55859375,-15.051600789045182,False
5226,24865.712890625,-14.725015293881022,False
5227,24893.130859375,-14.404863836915014,True
5228,24938.767578125,-14.09181577668582,True
5229,24865.712890625,-13.72233925485492,False
5230,24865.712890625,-13.390024084750765,False
5231,24856.55859375,-13.06343773581296,False
5232,24856.55859375,-12.731122565708805,False
5233,24865.712890625,-12.404536216770998,False
5234,24865.712890625,-12.060761696786855,False
5235,24865.712890625,-11.722716851742707,False
5236,24865.712890625,-11.390400827864907,False
5237,24856.55859375,-11.052355982820758,False
5238,24865.712890625,-10.720039958942957,False
5239,24893.130859375,-10.394167364773418,True
5240,24865.712890625,-10.05540961873465,False
5241,24865.712890625,-9.700175748870517,False
5242,24865.712890625,-9.373589399932712,False
5243,24865.712890625,-9.035544554888563,False
5244,24865.712890625,-8.703228531010762,False
5245,24865.712890625,-8.353724336086625,False
5246,24865.712890625,-8.485505152159204,False
5247,24865.712890625,-8.130271282295073,False
5248,24865.712890625,-7.815144283237256,False
5249,24865.712890625,-7.471369763253113,False
5250,24856.55859375,-7.1447838412021305,False
5251,24856.55859375,-6.812468244211153,False
5252,24856.55859375,-6.480152647220176,False
5253,24856.55859375,-6.147825951171797,True
5254,24856.55859375,-5.832710478058204,False
5255,24838.248046875,-5.500394881067227,False
5256,24838.248046875,-5.173808959016244,False
5257,24838.248046875,-4.824304764092107,False
5258,24838.248046875,-4.514907439974285,False
5259,24838.248046875,-4.182591842983307,False
5260,24838.248046875,-3.8445469979391587,False
5261,24838.248046875,-3.51223118750477,False
5262,24838.248046875,-3.185645265453787,False
5263,24838.248046875,-2.841870745469644,False
5264,24838.248046875,-2.515284823418661,False
5265,24838.248046875,-2.171510089991106,False
5266,24838.248046875,-1.8334650315035463,False
5267,24838.248046875,-1.4839607298577029,False
5268,24838.248046875,-1.1516451328667257,False
5269,24838.248046875,-0.825059210815743,False
5270,24829.091796875,-0.4927437205464714,False
5271,24829.091796875,-0.1546986086980584,False
5272,24829.091796875,0.17761692159185274,False
5273,24829.091796875,0.5156619934196262,False
5274,24829.13671875,0.8594474523786118,True
5275,24838.248046875,1.2146704899896068,False
5276,24838.248046875,1.5584452234171615,False
5277,24838.248046875,1.919408661499582,False
5278,24838.248046875,2.2689128564237193,False
5279,24838.248046875,2.629876187784434,False
5280,24838.248046875,2.9793805961519833,False
5281,24838.248046875,3.334614466016115,False
5282,24838.248046875,3.6955775839334186,False
5283,24838.248046875,4.0393525308043845,False
5284,24838.11328125,4.3659542476678235,True
5285,24837.71875,4.675401517543952,True
5286,24838.248046875,5.099324465456786,False
5287,24856.55859375,5.448828660380923,False
5288,24856.55859375,5.798332855305061,False
5289,24838.251953125,6.148622948870573,True
5290,24856.55859375,6.497341245153335,False
5291,24838.248046875,6.8583047899574625,False
5292,24838.248046875,7.184891138895268,False
5293,24856.55859375,7.528665658879411,False
5294,24893.3125,7.888841170608047,True
5295,24856.55859375,8.227674048727685,False
5296,24856.55859375,8.565718893771834,False
5297,24856.55859375,8.92668243857596,False
5298,24838.248046875,9.276186633500098,False
5299,24856.55859375,9.625690828424236,False
5300,24856.55859375,9.986654373228362,False
5301,24856.55859375,10.3361585681525,False
5302,24856.55859375,10.685662763076637,False
5303,24856.55859375,11.035166958000774,False
5304,24856.55859375,11.378941477984919,False
5305,24856.513671875,11.716999983407407,True
5306,24856.55859375,11.60812506049011,False
5307,24855.962890625,11.722727950800108,True
5308,24856.55859375,12.295674100458397,False
5309,24863.716796875,13.441324781833083,True
5310,24856.55859375,12.99468249030667,False
5311,24856.55859375,13.33845786406446,False
5312,24853.78515625,13.327050594376894,True
5313,24856.55859375,14.037466253912736,False
5314,24856.55859375,14.375511098956885,False
5315,24856.55859375,14.707827122834685,False
5316,24856.55859375,15.057331317758821,False
5317,24856.55859375,15.395376162802972,False
5318,24856.55859375,15.739149829013467,False
5319,24856.55859375,16.065737031724918,False
5320,24856.55859375,16.426700576529047,False
5321,24856.55859375,16.747555542979566,False
5322,24856.55859375,17.085602095571005,False
5323,24856.55859375,17.406457062021524,False
5324,24856.43359375,17.71013239516217,True
5325,24856.55859375,18.076817930943474,False
5326,24856.55859375,18.414862775987622,False
5327,24838.248046875,18.735719449985435,False
5328,24838.248046875,19.079494823743225,False
5329,24856.734375,19.44543757645229,True
5330,24838.248046875,19.74985569266517,False
5331,24838.248046875,20.07644118782933,False
5332,24838.248046875,20.408757211707133,False
5333,24838.248046875,20.735342706871293,False
5334,24838.248046875,21.06765873074909,False
5335,24838.248046875,21.3999730470796,False
5336,24838.248046875,21.726560249791053,False
5337,24838.248046875,22.0646050948352,False
5338,24838.248046875,22.408378761045697,False
5339,24838.248046875,22.72923543504351,False
5340,24838.08203125,23.027188777206977,True
5341,24838.248046875,23.37667760420548,False
5342,24838.248046875,23.714722449249628,False
5343,24838.248046875,24.04703847312743,False
5344,24838.205078125,24.37363762866993,True
5345,24829.091796875,24.71739934204938,False
5346,24838.248046875,25.055444187093528,False
5347,24829.091796875,25.38776021097133,False
5348,24838.248046875,25.714345706135486,False
5349,24829.091796875,26.058121079893276,False
5350,24829.091796875,26.396165924937424,False
5351,24829.091796875,26.717022598935237,False
5352,24829.091796875,27.066526793859374,False
5353,24829.091796875,27.39884111018988,False
5354,24828.962890625,27.7139792083051,True
5355,24819.9375,28.057742629231843,False
5356,24819.9375,28.39005865310964,False
5357,24826.62890625,28.395466455385,True
5358,24819.9375,29.066150050745232,False
5359,24819.9375,29.398466074623034,False
5360,24819.9375,29.725051569787194,False
5361,24819.9375,30.06882523599769,False
5362,24819.9375,30.39541073116185,False
5363,24819.9375,30.739184397372345,False
5364,24819.9375,31.06577330763109,False
5365,24810.78125,31.398085916414306,False
5366,24810.78125,31.266307661662665,False
5367,24819.9375,31.587162628113184,False
5368,24819.9375,31.919478651990985,False
5369,24810.78125,32.246064147155145,False
5370,24810.78125,32.57838017103295,False
5371,24810.78125,32.91642672362438,False
5372,24819.9375,33.26593091854852,False
5373,24819.9375,33.62689275580536,False
5374,24819.9375,33.976396950729495,False
5375,24819.9375,34.32590114565363,False
5376,24819.9375,34.66967481186413,False
5377,24819.9375,35.00772136445557,False
5378,24819.9375,35.35722555937971,False
5379,24819.9375,35.70672975430384,False
5380,24829.091796875,36.04477630689529,False
5381,24819.9375,36.40573814415212,False
5382,24819.9375,36.74951181036261,False
5383,24819.9375,37.10474653400039,False
5384,24819.9375,37.45998125763817,False
5385,24819.9375,37.78656675280233,False
5386,24819.9375,38.136070947726466,False
5387,24819.9375,38.47984461393697,False
5388,24819.9375,38.817891166528405,False
5389,24819.89453125,39.15022426587913,True
5390,24819.9375,39.5054384989494,False
5391,24819.9375,39.85494269387354,False
5392,24819.9375,40.19871977517862,False
5393,24829.091796875,40.559681612435455,False
5394,24829.091796875,40.8977281650269,False
5395,24829.091796875,41.23577130252375,False
5396,24829.091796875,41.58527549744789,False
5397,24829.091796875,41.94624074979931,False
5398,24829.091796875,42.290014416009804,False
5399,24829.091796875,42.63951861093394,False
5400,24829.091796875,42.977565163525384,False
5401,24829.091796875,43.32706935844952,False
5402,24829.091796875,43.65938538232732,False
5403,24829.091796875,44.01461669087051,False
5404,24829.27734375,44.392773529362856,True
5405,24829.091796875,44.70789796709973,False
5406,24829.091796875,45.04594110459659,False
5407,24829.091796875,45.39544529952072,False
5408,24829.091796875,45.73922238082581,False
5409,24829.091796875,46.094453689369004,False
5410,24829.18359375,46.46114947043406,True
5411,24829.091796875,46.77627390817094,False
5412,24829.091796875,47.12004757438144,False
5413,24829.091796875,47.469551769305575,False
5414,24829.091796875,47.81905596422971,False
5415,24819.9375,48.157102516821155,False
5416,24819.9375,48.47795748327167,False
5417,24819.9375,48.83892273562309,False
5418,24819.9375,49.16550823078725,False
5419,24819.9375,49.526473483138666,False
5420,24819.9375,49.858786091921885,False
5421,24819.9375,50.20829028684602,False
5422,24819.9375,50.534879197104765,False
5423,24819.9375,50.8843833920289,False
5424,24819.9375,51.228157058239404,False
5425,24819.9375,51.57766125316354,False
5426,24819.9375,51.445879583317314,False
5427,24819.9375,51.78965666462239,False
5428,24819.9375,52.11624215978655,False
5429,24819.9375,52.46574635471069,False
5430,24819.9375,52.80952002092119,False
5431,24819.9375,53.15902421584533,False
5432,24819.9375,53.497070768436764,False
5433,24819.9375,53.8465749633609,False
5434,24829.091796875,54.17888757214412,False
5435,24819.9375,54.51693412473556,False
5436,24819.9375,54.854980677327,False
5437,24829.091796875,55.204484872251136,False
5438,24829.091796875,55.536797481034355,False
5439,24819.9375,55.8748440336258,False
5440,24801.673828125,56.219017265902735,True
5441,24829.091796875,56.56812189476043,False
5442,24829.091796875,56.906168447351874,False
5443,24817.21484375,56.88940716312866,True
5444,24829.091796875,57.60517342210556,False
5445,24819.9375,57.954681032124284,False
5446,24819.9375,58.29845811342936,False
5447,24819.9375,58.63649783583163,False
5448,24819.9375,58.97454438842308,False
5449,24819.9375,59.31832146972816,False
5450,24819.9375,59.6563680223196,False
5451,24810.78125,59.99440774472187,False
5452,24810.78125,60.33818482602695,False
5453,24819.9375,60.699146663283784,False
5454,24819.9375,61.025732158447944,False
5455,24810.78125,61.37523976846667,False
5456,24810.78125,61.72474054829622,False
5457,24819.9375,62.0685176296013,False
5458,24810.78125,62.42947946685813,False
5459,24810.78125,62.77898707687686,False
5460,24810.78125,63.128487856706414,False
5461,24810.78125,63.46653440929785,False
5462,24810.78125,63.816042019316576,False
5463,24810.78125,64.15981227043248,False
5464,24801.626953125,64.50931988045122,False
5465,24783.365234375,64.86496783053377,True
5466,24801.626953125,65.17967562673128,False
5467,24810.78125,65.51772217932272,False
5468,24801.626953125,65.85576873191417,False
5469,24801.626953125,66.20527634193289,False
5470,24801.626953125,66.5490465930488,False
5471,24801.626953125,66.89855420306752,False
5472,24801.626953125,67.22513969823169,False
5473,24801.626953125,67.59756259291579,False
5474,24810.78125,67.93560914550723,False
5475,24810.78125,68.29657098276407,False
5476,24801.626953125,68.64607176259362,False
5477,24783.228515625,68.98450080577858,True
5478,24810.78125,69.33934962372825,False
5479,24810.78125,69.68885723374697,False
5480,24810.78125,70.04981907100381,False
5481,24810.78125,70.41651143697429,False
5482,24810.78125,70.7889343316584,False
5483,24810.78125,71.14989616891523,False
5484,24810.78125,71.49940377893395,False
5485,24810.78125,71.84890455876351,False
5486,24810.78125,71.74004500377185,False
5487,24810.78125,72.06663049893601,False
5488,24810.78125,72.40467705152744,False
5489,24810.78125,72.73699307540525,False
5490,24810.78125,73.07503962799669,False
5491,24810.78125,73.43600146525353,False
5492,24810.78125,73.79696330251036,False
5493,24810.78125,74.15792513976719,False
5494,24810.78125,74.50743274978592,False
5495,24810.78125,74.84547930237736,False
5496,24810.78125,75.18924955349327,False
5497,24810.78125,75.53875716351199,False
5498,24810.826171875,75.89401579281186,True
5499,24810.78125,76.22630449593298,False
5500,24810.78125,76.57008157723807,False
5501,24808.1015625,76.57013621875143,True
5502,24810.78125,77.24616785223178,False
5503,24810.78125,77.58994493353686,False
5504,24810.78125,77.94517624208005,False
5505,24810.78125,78.29468385209877,False
5506,24810.78125,78.64991516064197,False
5507,24810.78125,78.9879617132334,False
5508,24810.650390625,79.30883717025144,True
5509,24810.78125,79.66977851694077,False
5510,24810.78125,80.02501665567313,False
5511,24810.78125,80.37451743550268,False
5512,24810.78125,80.72975557423504,False
5513,24810.78125,81.0792563540646,False
5514,24810.78125,81.42876396408332,False
5515,24810.78125,81.77829206466954,True
5516,24810.78125,82.1163112965043,False
5517,24810.78125,82.46008837780938,False
5518,24810.78125,82.80958915763894,False
5519,24810.78125,83.1361746528031,False
5520,24810.78125,83.49713649005994,False
5521,24810.78125,83.81799828669962,False
5522,24810.78125,84.15603800910189,False
5523,24810.78125,84.50554561912062,False
5524,24810.78125,84.8493227004257,False
5525,24810.78125,85.17590819558986,False
5526,24810.654296875,85.48531576499144,True
5527,24810.78125,85.87491658543813,False
5528,24816.68359375,86.94615662467376,True
5529,24810.78125,86.56819444657278,False
